House_Price,Is_Park_Opened,Distance_to_Park,House_Area,Year_Built,Average_Income
351142.0954136193,0,2.8797324777808964,101.3243123880741,2010,98481.05008663276
375577.8661461588,0,4.646480987881071,159.68490274779066,1980,96401.17237559923
368068.0762920429,0,1.5928447622566182,156.14895913066653,1980,67852.39366395504
329218.3035473549,0,3.3370518998184084,199.7495064197062,2017,49103.31477942119
392716.997841232,1,0.6589893120219609,66.78080777546988,2006,92216.68844430456
349625.6580832935,0,3.5816360205928275,50.31880922247916,2016,55730.81102270213
383384.5720571897,1,1.4470304647360055,162.16766969166844,2021,77329.4248066794
426496.53556972044,1,0.9159568100355842,135.316537744821,1980,57790.81035614423
339413.65610858164,0,2.9325646740504157,153.63111919424853,2016,27203.51492526305
410387.601655502,1,0.10053773093746776,163.02875522395965,2003,92578.98773691028
317414.04192793625,0,4.144700146086816,124.02598276637544,2021,25972.28727056928
370752.8431012862,1,0.023477380962735328,103.48017875608767,2015,60569.318954987895
370815.4742814774,1,3.3890826839811505,165.55638294537476,2006,70237.2211654907
393628.7963805762,1,1.3500398659608241,107.01948929990817,1998,96509.61625287462
338904.07525830483,0,3.6759701106129743,143.32884042356244,2001,33580.33285887134
373606.9713954889,0,4.810942725587191,184.01090397734816,1985,43425.73547957607
354570.72225698776,1,1.24376571759979,73.75872081520833,2015,57238.25067970519
382429.6124259798,1,2.8807866720891844,51.33592398379363,2000,88512.55654904789
321644.79808929947,0,2.9602096563591953,88.51349167980487,2001,20899.716711241697
405843.4818102072,1,2.861259528954367,169.62079151698833,2000,81680.64485757198
352451.25441198074,1,1.1154081632030914,135.02384637352412,2020,65324.52148487973
382244.1122253217,0,4.763745057584925,191.9241295303148,1994,90150.78495722915
364762.027419686,1,2.2356268930881367,132.1811149792519,1985,31787.30474412438
319311.7660503579,0,4.232043362355639,89.86720738829743,2020,88207.12311496641
395093.8950840068,1,3.4973963765875213,164.8827957049004,1998,83951.04183647972
341120.5112944446,1,1.4871847542756682,148.63255788725155,2014,82412.06667712894
377615.7288172724,0,4.068989098512386,173.10250399423796,2004,95965.77891028454
374398.39131564373,0,1.9825287042349231,150.1997714033626,1990,57833.08085437368
347604.8173063843,0,4.405515985555808,117.79235155542732,1994,50532.26452323263
356014.4535365128,0,2.9063643631792937,91.56240036405656,1990,70677.32408135681
336121.02303289657,0,4.408676809274264,58.34006971538884,1995,28436.784829723347
352123.41898121045,1,3.4626579503888295,96.19043790130489,2003,74145.05307843947
338204.659958535,1,3.6262713990982025,56.938771634992804,2021,47121.81762514847
383650.22301433067,1,2.506621909633511,114.5040606128056,1981,53712.72713145364
350413.85843188607,0,4.78041817361612,83.86998678357205,2011,37413.90885227578
421411.9657070733,1,3.219950996148187,155.54714124379842,1980,90185.5060771795
362176.0622833883,1,2.1192752427908985,83.02677898347517,1983,28673.933482685046
366503.0613469336,1,3.031966070639622,62.21477533495071,1981,20819.888836488102
382267.67096260085,1,0.09596599154666763,175.81959175999592,2020,97185.18853770774
331363.79425622657,1,1.5078740833727466,59.00492904413976,2020,54661.94716414429
328703.37801011855,0,3.300867687463425,162.6437689024238,2004,68612.29271769678
384043.6459581,1,1.4503880360522203,189.41379889724502,2011,96184.59459673843
323780.1307717134,1,3.0900771449942077,66.0693678022062,2007,58296.39913241926
394502.8133834978,1,2.1438435047288307,133.9501894803641,2018,70319.30063568693
361039.0800741924,0,0.6773703211122512,117.75900653800517,1999,85250.30851336723
391460.63245755376,1,1.4914116297801538,169.80650880743352,2006,95187.54549018748
379946.11855601927,0,2.8498245535063242,143.52200091570313,1992,80254.71051444604
345929.0728667736,1,2.954363806240866,91.74101548567288,2001,28196.488337524002
350667.2190941046,0,2.871626244247894,50.22035092135553,2003,45647.6044817634
332685.0884032229,1,3.2660040992856683,122.43015932622737,2021,39989.349691037976
352582.4408018196,0,3.2605163500084444,184.11633235901996,2013,22485.823009168886
354509.5718320645,1,2.15709217716987,185.8044755484001,2008,88313.81887500042
333072.1412470738,0,4.482732979255315,68.79454745802416,2002,25940.86328576097
352970.01042723795,1,1.8378093502394828,179.10154510380335,1991,30903.862312094025
409227.2631266239,1,2.179324626328134,55.16469286952213,1983,93556.3191061991
373036.085540494,0,4.45961677507836,63.85239130103183,1982,56928.006698586716
362413.9595822235,0,4.030969945230429,194.93312185467505,2007,87990.82120773518
359958.6141985442,0,3.5194429177018316,108.04511107873321,2018,91976.77572771246
344507.55943468853,1,0.5011344365615056,60.61758449790813,2015,27250.708374140213
353599.90091593686,0,4.597413068723368,120.56830315302821,2003,43600.14471709263
393952.8098537502,0,3.571206497745557,56.920552960213826,1982,83286.64423195687
371077.96217759995,0,4.994235032839333,52.455523234903936,1981,35624.69890911295
383692.2772211051,1,0.7472415232899687,134.2625344153797,1980,54130.42620816986
367223.7565643581,0,4.340630286841071,81.6809329692645,2016,99352.49491446924
357313.8109329317,1,0.8124646733818741,143.28688846823997,2005,52958.62796144373
360224.4640217178,0,3.077797821419221,100.2048895765522,2009,54419.67874318275
359241.05001679464,0,0.6190999142472076,69.87155493269042,2013,52775.927017989285
367362.1503577123,1,4.240041146611172,197.66027873425068,2006,90047.95320979021
355262.0965411504,0,4.036594793625054,87.4912123223146,1990,62802.33733935121
381701.0075023065,1,2.8455036930729665,59.296571911129504,2002,85407.31697335688
349685.8537174141,0,2.0359164861299983,91.82549303004939,1983,93594.16296578477
336714.11456962227,1,0.34583497727569024,87.75500838503174,2016,49353.90958824185
347966.0029006887,1,3.4871438657228184,94.946945632637,2020,48654.16848826123
304999.2731477062,1,2.2677134133903443,103.35113468011194,2020,27462.061141660677
352915.95800429623,0,3.61027799735174,170.77477711693535,2006,52885.17268946489
349706.5609658766,0,4.331911629643146,58.96766539217029,1997,97246.74958436386
324400.5658417133,0,4.8776075250144295,103.17990050986363,2021,46550.728965882605
357988.9317937966,0,4.279016711963055,65.56183144478467,2019,45604.37236335173
388523.62990494265,1,0.05857042092500986,197.329496913506,2021,54854.166767040755
393736.3737795928,0,1.7998903223918195,71.59575984712298,1993,90902.43858212241
373942.7848152467,0,3.64995281212029,121.85524172131939,1989,61754.066026664295
387384.9594857175,1,0.8581483863072026,122.00651489058637,1985,55358.48174285967
341199.215934188,0,2.6051830310206463,167.1767312852689,2007,22170.990241894888
395027.3397653175,1,0.27168994169626814,90.8218806937,2010,40838.95144468678
390051.80857565004,1,0.9999826244820004,160.66607862750044,2005,65114.52335484372
392080.42507573403,1,0.09260897230306986,53.95078387112861,2015,40894.72258334067
387315.7349743245,0,3.968488516787103,189.07256564709851,2014,24305.397532526047
371743.17924362613,1,1.1196234403019005,64.84334768868766,1987,28562.41933036854
374626.66316073574,0,1.7267584034845136,122.12442565678342,2009,48425.99748522672
336175.3886079118,0,4.640406467327955,76.01445698925095,2008,72070.17237569293
400108.420067355,0,3.5220720096176636,105.29251594487363,1981,97896.32942353317
403700.703197123,1,0.15919464765653923,146.303077515423,1980,90117.31901099737
380497.4997423474,1,0.8234707824895637,71.37082624646771,1988,83641.40956195634
349081.35621848475,1,3.1073920074988175,93.36627798956641,1989,22013.167252601295
285496.7626345031,1,2.886142943020838,151.87734990552647,2016,28581.607395514868
365748.5743539514,0,1.1894641068725431,176.68168213957023,2008,75400.13990028574
337145.81573426264,0,4.671069989623969,138.93466436015234,2009,62016.42267217591
350963.27902791544,0,3.06982977982948,128.44769979185355,2012,80149.46255783219
375088.2178088753,0,2.6781640151247914,66.44135184049841,1980,42737.2254002923
379837.7429077373,0,2.949549881772855,71.98106923298994,1989,59875.43914915288
398568.42411202955,1,3.650610147583848,193.72870567363242,1980,41717.53787382056
348583.37951793126,1,1.5597249773980093,50.39372901254682,2012,41834.42390244362
331001.990751363,1,1.9911053110804593,122.66280295211438,2007,76740.78260497694
353203.68177555036,1,1.0492187448756107,163.45137211131868,2017,36228.77662056224
331365.85176361154,1,0.9309650294016808,81.49445453094175,2017,30924.442493331197
365888.36724641104,0,4.721861949919668,118.93455744917952,2003,26107.558003751954
349113.56808932533,0,3.697753975246438,123.95917864178315,2020,90680.10951706019
381229.9390440284,0,2.4522940430878353,89.0595736552292,2000,87967.82143044249
384116.5101850084,1,1.137073139866616,181.81268765992635,1988,87283.17384590014
332649.1179271368,1,1.2717824088519647,188.77342701083484,2021,62323.285542874786
374481.0258781756,1,0.2901458016193781,162.40052756282404,1994,24144.40841252161
327810.6447264344,1,2.1720831277906036,51.29548875755705,1980,41518.693446681864
318454.75245237804,0,1.558979409970513,144.33883515986236,1996,31426.257599381228
331514.1390890853,1,3.4817174440772973,84.81678019708988,1996,33519.59654939563
408308.3223474486,0,1.8887591964624044,90.07769886709484,1995,95414.95771777378
406063.20003204886,0,0.898018387798174,77.57059323561853,1991,83526.48326707173
406221.1261162009,1,0.12339364195665614,135.8617142684887,1991,49488.13420362357
397907.93075637816,1,0.3362481573162429,117.00779839302461,1983,36241.97610584863
375165.7580810682,0,3.3969638674928366,79.03461640541508,2014,94161.42266057675
388048.0859802774,0,2.2684842227802267,189.89613965301768,1983,68683.21355616282
382948.42405036656,1,2.682896055543611,85.88347299791471,1992,93340.37148989625
358988.0862687235,0,4.483356465201711,166.81083552606827,2000,76979.6354351975
314425.191770105,1,4.951694736983522,53.703635038044396,2014,35128.763902684535
394700.7484013794,1,1.0844849219923698,77.52201627559353,1995,41414.34822125698
341178.4452544358,0,3.315391015500504,172.82991012696476,1997,44782.63236985658
389462.3893109867,1,1.3166118836857532,130.46398341512716,1992,55271.586668969554
397087.7595713469,1,0.1032549973286434,146.91613006253084,2003,34883.282598516336
336833.81065212504,0,3.791893269180707,114.33475870592085,1993,34035.60843484056
350468.8525362521,0,1.6000857541123392,115.34481945357959,2015,25609.27660141143
366051.6726103774,0,1.9173194708594898,68.8106020697701,1995,35946.07922797044
366253.01718342374,1,2.9415855677680285,75.6488968952558,2013,49945.293930387736
397170.41458779614,0,4.155242276180952,187.84956153292865,1989,79380.73498593931
405920.502489416,0,3.1449092179557434,118.64481535012133,1987,69926.62874788698
351846.3902260592,1,4.363253277236977,120.86826335372045,2013,52282.83538053242
387996.9046457832,0,1.3677101740781787,149.94961593436307,2012,76895.86953147197
347073.92496066104,1,3.9902341695628185,52.11904325604952,1995,38065.9478030521
354179.73866734206,0,0.928179721529761,129.90412300961788,1983,47118.21624346732
371312.2008762823,0,4.763958284859723,182.80033278364408,2007,63841.74481753914
373313.61122481874,1,3.4374413819390766,112.59567502265092,2017,59415.06725262046
346486.2755431996,0,1.0775383855677922,111.89055268390894,2005,82645.70833507538
371325.4615036436,0,4.736852952444622,117.99653819097203,2007,38229.45940530225
362463.00089931587,0,3.654279033850789,178.2653078756657,2005,89143.81658269
409858.9440497212,1,1.2697082129751291,141.5001629253244,1982,85257.72944513781
385612.6980922322,0,1.06655988683741,162.1026354520166,1991,52000.767817699976
373168.9862368439,1,2.5910035696533162,157.72252361398202,1992,89907.22452740703
420954.2302220664,1,0.12831359027265787,57.62896237065067,1990,70841.21969549528
370948.6576652946,1,1.037350377205547,196.50494389676442,1995,64041.70270018535
393326.7154409513,1,2.1234273437575313,155.93122585938158,1980,66967.85506769129
385389.846492103,1,1.8708499016711277,137.01878692680737,1991,61158.9838762491
386347.1354457912,0,2.3178771218240533,56.77648699244643,1991,71796.10315537384
403835.43453013775,1,1.3881435314736597,187.7121785507972,1995,54777.23849290322
361160.4713458993,1,2.9339217322908437,120.43352245325552,2019,56294.53783242442
342348.6921159626,1,4.319278029616157,186.67885721254785,1998,38245.55595238799
411666.4476202945,1,0.5876592798101654,112.76104003610334,2011,60956.813503988
403964.3602916195,0,2.5868955357705707,136.59575001920655,1980,44312.24158743392
355474.8612605117,1,0.6603405317257666,184.05768942841004,2015,48508.906118256804
375092.4252452053,0,3.5842984059629686,119.12463993110329,1990,28307.873936733835
376430.4085274012,1,1.9802985140364688,76.9297104790313,1997,65876.00678868951
384566.8007511229,1,2.827106559292545,113.75973701201241,2010,98326.50342925193
363749.31507486064,1,0.9163991810703931,107.24399437529934,2015,41609.80775361261
396782.74917514535,1,0.7242387967168862,159.62945970482815,2006,90866.28825082893
309684.94966362085,1,2.440281403244773,176.11004398569065,2019,21605.195839126984
345348.4158363134,1,1.778063689249778,51.69983934629101,2006,54803.2185148849
358301.75799212506,0,4.702159726264065,124.22227011370681,1992,88871.0907825811
329931.80430644285,1,3.8266262690348265,90.09005589189627,2017,44170.77359102689
344493.92436652,0,3.7433180992527366,74.66490345166788,1999,33547.81390554656
367362.5377538781,0,4.518598698729667,149.8558501357062,1986,72708.02352757797
404205.4085701402,1,0.41711217721009275,175.3318461757915,2006,95971.73898285229
383039.3330404786,1,2.760962349612033,131.66086309839926,1983,70264.27624319843
336138.103811409,0,2.922380344778844,79.06912355916445,2006,27224.602890990194
382634.12198547757,0,4.809681892736145,162.69279905034603,1982,79927.26980222957
303690.00224612956,1,1.4607376339627443,128.19990034360535,2021,20474.804636193494
394477.7478721249,1,1.2041438995772342,170.69571901931147,1984,63349.042933543344
406698.73531863716,1,0.5014697113274891,194.7084239701447,1990,87929.89531760296
335742.72023395874,0,0.08214814795737102,112.90264876021604,2015,54380.54721661373
299746.8610780989,1,4.647646583960952,97.85031431692198,2011,37568.7217095818
372863.7340811461,1,3.3495827329545502,92.31192635740214,1988,90155.44408132897
295957.600403211,0,3.925764560115689,153.6479699978251,2018,32369.446579302057
358685.06228851026,1,1.4086505287697455,195.78161122697455,1999,51846.92615519288
386170.1099189081,0,2.9320508309316335,92.87284311520051,1996,56840.444638506626
364112.0629371909,1,0.3197763306049056,119.34173234966279,1999,22517.42643921828
355725.6389256238,1,2.4281379796731146,136.44963896929417,2015,62007.7925698445
367993.58241989405,0,4.887475698722234,193.08853865696614,1995,68247.39292378403
337195.6731885705,0,4.382526226582954,87.07177489867027,1980,53257.44658558515
324440.5778607869,0,1.6907947591842283,194.24494635126965,1986,22808.40789580398
373853.38494508277,0,4.807850772707493,128.6039141886385,1994,28824.440175298427
345715.73129533237,1,1.1585081323560225,159.25804431350076,2018,51381.6806885624
379727.6159119176,0,4.746594112078407,167.20113451381954,1998,53920.90736672309
327306.10377654986,1,4.706888523532493,74.69138433451027,2010,93071.64181082307
383299.66731731396,0,3.9960129367619586,196.211690750032,2005,49798.409714539994
382519.9973855089,0,3.1522396843339555,196.41808667122496,2007,77956.92123971359
357089.0524902399,0,4.371439833124735,179.925508288581,2021,69229.1552565576
324430.55244552664,1,1.4651014225389836,176.50322232089727,2018,23076.93344191603
359391.30766555597,0,4.244717776564591,98.93966325952996,2003,56811.885722484
379084.8908389206,0,3.0893834595876193,177.80996910518218,2021,73803.64797802686
389310.85245769523,1,0.06618428879449745,183.24919356893886,2020,44789.377822101465
368463.6644890683,1,1.7361675896610977,89.978967683906,2000,78881.9154950484
415577.3194715117,1,0.7407043047408252,75.5984329890513,1991,94789.82732766216
357208.8930794689,0,4.909146949091266,163.54681237155438,2007,41635.8852474791
360669.9405452906,0,2.3918515351999403,136.6602940839865,2001,67014.72523856112
348172.2327111438,1,2.4869568274933136,66.17947997527389,1981,21119.674130053932
323159.5396249575,0,3.197362581993618,109.92583985871565,1989,70640.79799300861
406187.4402492832,1,1.8429230306480875,99.79999177484399,2002,60898.68490307865
350000.5819495715,1,0.6845013584279946,149.10362209954593,1992,50462.03357929306
354867.4895199581,0,4.110588665971227,113.06077310271766,2013,92322.19912912948
414104.5569306456,0,0.9492395595137898,147.30144492265902,1985,95278.09174658995
371645.10028447246,0,2.55659491273228,169.90821021173633,2008,47120.920729809994
338974.5046354979,1,1.1215851448736962,156.06088283985213,2009,62579.105309374594
381372.21493403276,1,0.4892224224701702,142.63030143612488,1982,27159.681039203766
329907.02213029383,0,4.310957587108416,185.97015947345034,2010,62578.62667312721
367924.86590372643,0,4.864597445115652,87.16726350817547,2014,90377.61235202126
385253.7336465838,0,4.804173290315001,126.13347482794485,1992,36046.659738628616
354761.3049855882,0,4.532777496105894,163.41674795062525,2001,23851.724465197385
339512.52507432376,0,3.870236663493194,83.60515954880107,1992,51390.64428484798
311514.5099046554,0,1.6657257601432096,81.75404624197141,1996,35975.508621623194
382579.023634082,1,0.4055069499399838,152.64095677313543,2003,42947.43266412228
392758.81211746676,0,2.036205857069037,167.09587351285106,1990,94062.87781741125
371106.2365324838,1,1.1611707108547136,182.95471824645517,1996,89993.69724381593
362294.8407811244,0,0.6624381737899149,117.24705334406406,2001,46600.65226544805
426273.1040280134,1,0.2671359089341263,157.4444138562361,2005,92124.83279710897
377528.11071578,0,3.6279718210528937,75.64243313414048,1999,87218.28408060456
402200.58426902734,1,0.05713729312515514,97.21388786006901,2014,98414.93389626374
364031.5195667632,0,3.852903742513881,144.8181221415109,2003,62149.4304296092
338041.6533259674,0,0.7347332270018753,72.18253280097451,1996,61752.74096625214
404262.6705483866,1,0.39761041293377875,193.35235830422297,2012,95541.69089226019
396170.8329651992,1,0.4480151711930269,69.17862166827504,1981,90538.73836422923
375615.6677543489,0,3.3602390367695723,166.51462523828664,2006,96526.91302572555
384563.2424257259,1,1.2268360492642238,97.79207829029377,1993,47816.478284151686
346282.52427441534,0,2.102697333400492,159.9357921642083,2010,55154.39600743176
364412.5931956166,1,2.7868439566195846,110.71365618225596,2015,83563.41253294142
336719.0581503448,0,4.302755869143969,162.1443267868392,2021,70199.70760100862
276844.1768838755,0,3.6352213135566416,185.0507514058444,2011,24219.166217354403
343802.0168209241,1,1.3516395261935732,139.4215005212636,2021,90928.65450288045
354681.8826508816,0,0.657413996455638,74.58921002406296,2002,62369.424766384516
442540.48226157663,1,0.2768716021059897,192.66041375739536,1981,52079.612578221735
373460.34102626954,0,1.5079931724047124,129.8728374269083,1995,80638.89687873643
325815.1176929876,0,1.3105907461983912,85.91410910574905,2011,28203.54579503216
364909.62207287026,0,2.2807028340023985,111.26409508444704,1982,58487.07464718985
360832.63940372755,0,3.416406677738402,158.16388275226797,1993,65242.48702494268
392446.19101128756,0,3.478127228194286,190.29506125798423,1980,43447.026197928484
385137.6804165844,1,1.417594232910833,185.98794765776375,1980,82652.17499536504
377307.6476201586,1,1.8996347795006026,71.0433946850742,1990,95036.64229855327
369750.8612010065,0,0.9057548086845152,180.76843776717462,1996,70486.59669398269
407977.8838168386,0,3.9427275615325934,138.5250770474321,1991,72357.29213326897
405409.5941139268,1,0.2842403821662015,111.45191974384575,2005,93975.67093047766
356115.4309012548,1,3.4849862086249366,119.65505365001111,2002,61455.009878640274
347658.6278807798,0,3.893476979705517,169.1917577397462,1985,30225.150264804102
379122.14777162403,0,3.8870378092437656,176.71626191044788,1983,87414.58043585696
342602.7885199123,1,1.2971128217267747,148.68453421893935,1999,95523.16831167074
376556.37181719614,1,1.8690656896628073,58.769193954183976,1986,38608.049879119426
329265.62437988614,0,2.937998175981945,171.26955099410605,1997,36502.87417728323
362391.16508470674,0,1.3641095121223352,53.86163206248042,1996,62585.650538533024
367280.3825332176,1,1.8542639960894436,108.16522130327098,2005,43929.410324033306
343099.98181766697,1,0.9852714009281982,116.62511565681774,2014,87980.29601702462
357514.6543284487,1,2.2992794187800367,125.91600412480345,2021,56675.701616678685
376104.5884357993,1,0.22306150627057042,88.39300891925964,1997,38748.23681436843
345607.3974066057,1,3.99897942285309,112.85992870705356,2004,20050.65402468735
354858.052380447,1,0.38478223493316366,168.09476398825973,1990,28234.86610610017
337034.96863242995,0,2.59417574415763,90.6899610026247,2006,48591.9233659147
356284.3455521806,0,1.5340504977259806,171.98761429575546,2016,90566.79165490856
335188.3470012362,1,2.8877147441568773,51.886377631042855,2010,49629.71102188321
358921.44411695027,0,4.797166704167125,71.4198300362166,1998,30801.668010837835
415543.12742007297,1,3.2278512222800195,188.795101126246,1980,95494.2190827219
434739.29764315183,1,0.1768121787774546,120.55998938313695,1983,74861.82071284336
335212.68091408187,0,2.152012197540306,57.61964598552174,2014,53301.89737151663
381474.9657815275,1,2.550084261591251,141.5664878941593,2008,76356.91586041282
341920.94380623865,0,2.68088747351726,118.40105611963794,1990,92514.97230340258
355262.3739059163,0,3.4069625530191896,63.28815032027029,1997,34155.19188085175
375664.68713783106,1,1.3879804886588305,102.19437397232946,1988,64440.89926525182
368482.32282142364,1,0.6443028273316009,142.16391265309983,2001,79308.67458146642
418151.34474263625,1,1.9633783827354718,144.15628168431775,2007,98340.77025010405
382402.5375405856,0,4.782028613979744,183.0354544408638,1994,36726.102915715914
376828.9918320594,1,0.9356544587542237,123.87591340746347,2004,56638.38923088616
356027.0208488126,0,4.519919774641185,65.71066909116205,1998,31001.1625123738
370998.6897291187,0,2.719029750386632,67.03296606101345,2014,65718.1866478589
340275.995702281,1,2.284557108228829,112.52049600960854,1999,61232.959455319164
333656.0929051923,1,4.410207051149448,77.79817080943725,2008,74392.29560765822
365549.22248934896,0,2.293019808842929,188.14307492203204,1991,61401.1729820845
335878.3653895402,0,3.6208381830577165,81.81173640331743,1998,38179.99282697161
384151.18818647444,0,1.99512660851551,106.45546348906505,1980,55426.933817642246
335790.1695964802,0,4.520221964504788,126.8572823603782,2018,33717.986871739275
338071.08117201476,1,3.4501251009561367,99.5603356073731,2016,36892.01157190696
385836.82981417153,0,3.4981102712525836,149.68943993266743,1981,45646.62295297683
